1;"eplusout"

"Date/Time";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] Water Heater Electricity Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)"
;"Environment";"Environment";"AUX HW LOOP WATER HEATER";"4299 WATER OUTLET";"4292 WATER OUTLET"
"27/11/2002 11:00";"444.75";"352";"0";"0";"0"
"27/11/2002 12:00";"557.75";"225.5";"0";"0";"0"
"27/11/2002 13:00";"628.25";"39.5";"0";"0";"0"
"27/11/2002 14:00";"439.5";"125";"0";"0";"0"
"27/11/2002 15:00";"348.25";"175.5";"0";"0";"0"
"27/11/2002 16:00";"261.75";"171.25";"0";"0";"0"
"27/11/2002 17:00";"131.5";"153.25";"0";"0";"0"
"27/11/2002 18:00";"20";"21.5";"0";"0";"0"
"27/11/2002 19:00";"0";"0";"0";"3254.41080188095";"431.512513858047"
"27/11/2002 20:00";"0";"0";"0";"3262.29796039332";"432.558296890386"
"27/11/2002 21:00";"0";"0";"0";"0";"0"
"27/11/2002 22:00";"0";"0";"0";"0";"0"
"27/11/2002 23:00";"0";"0";"0";"0";"0"
"28/11/2002 00:00";"0";"0";"0";"0";"0"
"28/11/2002 01:00";"0";"0";"0";"0";"0"
"28/11/2002 02:00";"0";"0";"0";"0";"0"
"28/11/2002 03:00";"0";"0";"0";"0";"0"
"28/11/2002 04:00";"0";"0";"0";"0";"0"
"28/11/2002 05:00";"0";"0";"0";"0";"0"
"28/11/2002 06:00";"38.25";"23.25";"403.452074537151";"3065.09194981629";"406.410134733714"
"28/11/2002 07:00";"137";"145";"863.547851335293";"3098.17048870413";"410.796121733877"
"28/11/2002 08:00";"247.75";"307.75";"0";"0";"0"
"28/11/2002 09:00";"364.75";"300";"0";"0";"0"
"28/11/2002 10:00";"481.5";"255";"0";"0";"0"
"28/11/2002 11:00";"443.75";"353.25";"0";"0";"0"
"28/11/2002 12:00";"511.75";"252.75";"0";"0";"0"
"28/11/2002 13:00";"495.75";"133";"0";"0";"0"
"28/11/2002 14:00";"459.75";"188.5";"0";"0";"0"
"28/11/2002 15:00";"363.25";"211.75";"0";"0";"0"
"28/11/2002 16:00";"208";"161";"0";"0";"0"
"28/11/2002 17:00";"117.75";"183.75";"0";"0";"0"
"28/11/2002 18:00";"18";"0";"0";"0";"0"
"28/11/2002 19:00";"0";"0";"0";"3248.03953576357";"430.66772774279"
"28/11/2002 20:00";"0";"0";"0";"3272.01663234566";"433.846926021991"
"28/11/2002 21:00";"0";"0";"0";"0";"0"
"28/11/2002 22:00";"0";"0";"0";"0";"0"
"28/11/2002 23:00";"0";"0";"0";"0";"0"
"29/11/2002 00:00";"0";"0";"0";"0";"0"
"29/11/2002 01:00";"0";"0";"0";"0";"0"
"29/11/2002 02:00";"0";"0";"0";"0";"0"
"29/11/2002 03:00";"0";"0";"0";"0";"0"
"29/11/2002 04:00";"0";"0";"0";"0";"0"
"29/11/2002 05:00";"0";"0";"0";"0";"0"
"29/11/2002 06:00";"62.25";"126.75";"405.495709734231";"3061.68019700744";"405.957759750703"
"29/11/2002 07:00";"173.75";"379.25";"693.192954152707";"3090.29620617203";"409.75204596806"
"29/11/2002 08:00";"221.5";"456.5";"134.387370455883";"0";"0"
"29/11/2002 09:00";"380.25";"278.25";"0";"0";"0"
"29/11/2002 10:00";"480.75";"255";"0";"0";"0"
"29/11/2002 11:00";"444";"352.75";"0";"0";"0"
"29/11/2002 12:00";"558";"225.5";"0";"0";"0"
"29/11/2002 13:00";"629.25";"39.5";"0";"0";"0"
"29/11/2002 14:00";"440";"112.5";"0";"0";"0"
"29/11/2002 15:00";"346.75";"127.5";"0";"0";"0"
"29/11/2002 16:00";"256.75";"150.5";"0";"0";"0"
"29/11/2002 17:00";"123.75";"187.5";"0";"0";"0"
"29/11/2002 18:00";"21";"25.5";"0";"0";"0"
"29/11/2002 19:00";"0";"0";"0";"3277.83416619993";"434.618291043414"
"29/11/2002 20:00";"0";"0";"0";"3268.46394877897";"433.375864588715"
"29/11/2002 21:00";"0";"0";"0";"0";"0"
"29/11/2002 22:00";"0";"0";"0";"0";"0"
"29/11/2002 23:00";"0";"0";"0";"0";"0"
"30/11/2002 00:00";"0";"0";"0";"0";"0"
"30/11/2002 01:00";"0";"0";"0";"0";"0"
"30/11/2002 02:00";"0";"0";"0";"0";"0"
"30/11/2002 03:00";"0";"0";"0";"0";"0"
"30/11/2002 04:00";"0";"0";"0";"0";"0"
"30/11/2002 05:00";"0";"0";"0";"0";"0"
"30/11/2002 06:00";"45.5";"54.75";"398.583168872224";"3054.22826009719";"404.969684112742"
"30/11/2002 07:00";"158";"219.25";"859.972771145154";"3086.39431324685";"409.234681772988"
"30/11/2002 08:00";"279";"247.25";"0";"0";"0"
"30/11/2002 09:00";"363.75";"300.25";"0";"0";"0"
"30/11/2002 10:00";"497.75";"235.75";"0";"0";"0"
"30/11/2002 11:00";"495.5";"256";"0";"0";"0"
"30/11/2002 12:00";"509";"126.75";"0";"0";"0"
"30/11/2002 13:00";"483.25";"129.25";"0";"0";"0"
"30/11/2002 14:00";"455.75";"91.25";"0";"0";"0"
"30/11/2002 15:00";"343.25";"90.75";"0";"0";"0"
"30/11/2002 16:00";"253.75";"57";"0";"0";"0"
"30/11/2002 17:00";"126.75";"106";"0";"0";"0"
"30/11/2002 18:00";"22.5";"18.5";"0";"0";"0"
"30/11/2002 19:00";"0";"0";"0";"3235.90897085391";"429.059298175244"
"30/11/2002 20:00";"0";"0";"0";"3089.00634145775";"409.581018768583"
"30/11/2002 21:00";"0";"0";"0";"0";"0"
"30/11/2002 22:00";"0";"0";"0";"0";"0"
"30/11/2002 23:00";"0";"0";"0";"0";"0"
"1/12/2002 00:00";"0";"0";"0";"0";"0"
"1/12/2002 01:00";"0";"0";"0";"0";"0"
"1/12/2002 02:00";"0";"0";"0";"0";"0"
"1/12/2002 03:00";"0";"0";"0";"0";"0"
"1/12/2002 04:00";"0";"0";"0";"0";"0"
"1/12/2002 05:00";"0";"0";"0";"0";"0"
"1/12/2002 06:00";"46.5";"71.5";"828.064183516694";"3070.25760378835";"407.095064961303"
"1/12/2002 07:00";"159.25";"259.5";"1221.46922025844";"3073.64240640241";"407.543866533637"
"1/12/2002 08:00";"298.5";"196";"108.35547881021";"0";"0"
"1/12/2002 09:00";"366.75";"219.75";"0";"0";"0"
"1/12/2002 10:00";"462";"159.75";"0";"0";"0"
"1/12/2002 11:00";"477.25";"197.75";"0";"0";"0"
"1/12/2002 12:00";"492";"198";"0";"0";"0"
"1/12/2002 13:00";"485.25";"177.25";"0";"0";"0"
"1/12/2002 14:00";"467.5";"115.25";"0";"0";"0"
"1/12/2002 15:00";"346";"129";"0";"0";"0"
"1/12/2002 16:00";"253.5";"74";"0";"0";"0"
"1/12/2002 17:00";"132.75";"26.25";"0";"0";"0"
"1/12/2002 18:00";"18";"0";"0";"0";"0"
"1/12/2002 19:00";"0";"0";"0";"3230.65414095928";"428.362543832978"
"1/12/2002 20:00";"0";"0";"395.639933251507";"3058.1423044565";"405.488659504497"
"1/12/2002 21:00";"0";"0";"0";"0";"0"
"1/12/2002 22:00";"0";"0";"0";"0";"0"
"1/12/2002 23:00";"0";"0";"0";"0";"0"
"2/12/2002 00:00";"0";"0";"0";"0";"0"
"2/12/2002 01:00";"0";"0";"0";"0";"0"
"2/12/2002 02:00";"0";"0";"0";"0";"0"
"2/12/2002 03:00";"0";"0";"0";"0";"0"
"2/12/2002 04:00";"0";"0";"0";"0";"0"
"2/12/2002 05:00";"0";"0";"0";"0";"0"
"2/12/2002 06:00";"37.25";"23.25";"471.978930429986";"3071.47233304703";"407.256129715564"
"2/12/2002 07:00";"141.5";"99.25";"1328.46170255825";"3079.26225482244";"408.28901982462"
"2/12/2002 08:00";"279";"129";"0";"0";"0"
"2/12/2002 09:00";"397.5";"190.5";"0";"0";"0"
"2/12/2002 10:00";"440.25";"299.5";"0";"0";"0"
"2/12/2002 11:00";"426.75";"367.75";"0";"0";"0"
"2/12/2002 12:00";"442.5";"363.5";"0";"0";"0"
"2/12/2002 13:00";"441";"339.75";"0";"0";"0"
"2/12/2002 14:00";"447";"251.75";"0";"0";"0"
"2/12/2002 15:00";"342.5";"243";"0";"0";"0"
"2/12/2002 16:00";"265.75";"173";"0";"0";"0"
"2/12/2002 17:00";"134.5";"148";"0";"0";"0"
"2/12/2002 18:00";"20";"0.5";"0";"0";"0"
"2/12/2002 19:00";"0";"0";"0";"3186.11771975475";"422.457320355629"
"2/12/2002 20:00";"0";"0";"0";"3207.74766740951";"425.325302812462"
"2/12/2002 21:00";"0";"0";"0";"0";"0"
"2/12/2002 22:00";"0";"0";"0";"0";"0"
"2/12/2002 23:00";"0";"0";"0";"0";"0"
"3/12/2002 00:00";"0";"0";"0";"0";"0"
"3/12/2002 01:00";"0";"0";"0";"0";"0"
"3/12/2002 02:00";"0";"0";"0";"0";"0"
"3/12/2002 03:00";"0";"0";"0";"0";"0"
"3/12/2002 04:00";"0";"0";"0";"0";"0"
"3/12/2002 05:00";"0";"0";"0";"0";"0"
"3/12/2002 06:00";"37";"23.75";"405.262886254126";"3032.62493307219";"402.105231368526"
"3/12/2002 07:00";"139.75";"95.25";"866.598413144642";"3061.12404686729";"405.884018062986"
"3/12/2002 08:00";"266";"108.75";"0";"0";"0"
"3/12/2002 09:00";"370.25";"147.25";"0";"0";"0"
"3/12/2002 10:00";"514.75";"113.75";"0";"0";"0"
"3/12/2002 11:00";"702";"11.75";"0";"0";"0"
"3/12/2002 12:00";"757.25";"14.75";"0";"0";"0"
"3/12/2002 13:00";"697.5";"68.5";"0";"0";"0"
"3/12/2002 14:00";"451.5";"222.25";"0";"0";"0"
"3/12/2002 15:00";"348";"195.75";"0";"0";"0"
"3/12/2002 16:00";"259.25";"118.25";"0";"0";"0"
"3/12/2002 17:00";"126.25";"78";"0";"0";"0"
"3/12/2002 18:00";"20";"0";"0";"0";"0"
"3/12/2002 19:00";"0";"0";"0";"3180.32257822153";"421.688924402138"
"3/12/2002 20:00";"0";"0";"0";"3182.43759321527";"421.969360859719"
"3/12/2002 21:00";"0";"0";"0";"0";"0"
"3/12/2002 22:00";"0";"0";"0";"0";"0"
"3/12/2002 23:00";"0";"0";"0";"0";"0"
"4/12/2002 00:00";"0";"0";"0";"0";"0"
"4/12/2002 01:00";"0";"0";"0";"0";"0"
"4/12/2002 02:00";"0";"0";"0";"0";"0"
"4/12/2002 03:00";"0";"0";"0";"0";"0"
"4/12/2002 04:00";"0";"0";"0";"0";"0"
"4/12/2002 05:00";"0";"0";"0";"0";"0"
"4/12/2002 06:00";"37";"24";"397.471733327624";"3026.66408891969";"401.31486438613"
"4/12/2002 07:00";"139.5";"95.5";"861.304232931388";"3048.94476211142";"404.269128578548"
"4/12/2002 08:00";"265.25";"107";"0";"0";"0"
"4/12/2002 09:00";"370";"146.5";"0";"0";"0"
"4/12/2002 10:00";"460.75";"155.25";"0";"0";"0"
"4/12/2002 11:00";"478.25";"171.75";"0";"0";"0"
"4/12/2002 12:00";"493.25";"152.25";"0";"0";"0"
"4/12/2002 13:00";"483";"126.25";"0";"0";"0"
"4/12/2002 14:00";"456.25";"93.5";"0";"0";"0"
"4/12/2002 15:00";"348.75";"114.25";"0";"0";"0"
"4/12/2002 16:00";"261.75";"82";"0";"0";"0"
"4/12/2002 17:00";"135.25";"88.75";"0";"0";"0"
"4/12/2002 18:00";"34.5";"21";"0";"0";"0"
"4/12/2002 19:00";"0";"0";"0";"3087.5801271595";"409.391912551021"
"4/12/2002 20:00";"0";"0";"326.446003284734";"3015.99089783741";"399.899672575636"
"4/12/2002 21:00";"0";"0";"57.2574357185295";"0";"0"
"4/12/2002 22:00";"0";"0";"0";"0";"0"
"4/12/2002 23:00";"0";"0";"0";"0";"0"
"5/12/2002 00:00";"0";"0";"0";"0";"0"
"5/12/2002 01:00";"0";"0";"0";"0";"0"
"5/12/2002 02:00";"0";"0";"0";"0";"0"
"5/12/2002 03:00";"0";"0";"0";"0";"0"
"5/12/2002 04:00";"0";"0";"0";"0";"0"
"5/12/2002 05:00";"0";"0";"0";"0";"0"
"5/12/2002 06:00";"40.5";"20.25";"426.388483273822";"3053.88721667356";"404.924464097808"
"5/12/2002 07:00";"152.5";"82.5";"1372.73237583133";"3058.21652853254";"405.498501107045"
"5/12/2002 08:00";"272.25";"97.75";"0";"0";"0"
"5/12/2002 09:00";"370.25";"118.25";"0";"0";"0"
"5/12/2002 10:00";"465.25";"95.75";"0";"0";"0"
"5/12/2002 11:00";"475";"131.5";"0";"0";"0"
"5/12/2002 12:00";"489";"122.75";"0";"0";"0"
"5/12/2002 13:00";"475.5";"105.5";"0";"0";"0"
"5/12/2002 14:00";"443.25";"72.75";"0";"0";"0"
"5/12/2002 15:00";"338.25";"88.25";"0";"0";"0"
"5/12/2002 16:00";"245.5";"55.5";"0";"0";"0"
"5/12/2002 17:00";"132.25";"20.25";"0";"0";"0"
"5/12/2002 18:00";"30";"0";"0";"0";"0"
"5/12/2002 19:00";"0";"0";"0";"3085.81570598235";"409.157962424867"
"5/12/2002 20:00";"0";"0";"628.316146717936";"3009.10904480156";"398.987186142828"
"5/12/2002 21:00";"0";"0";"155.507212510107";"0";"0"
"5/12/2002 22:00";"0";"0";"0";"0";"0"
"5/12/2002 23:00";"0";"0";"0";"0";"0"
"6/12/2002 00:00";"0";"0";"0";"0";"0"
"6/12/2002 01:00";"0";"0";"0";"0";"0"
"6/12/2002 02:00";"0";"0";"0";"0";"0"
"6/12/2002 03:00";"0";"0";"0";"0";"0"
"6/12/2002 04:00";"0";"0";"0";"0";"0"
"6/12/2002 05:00";"0";"0";"0";"0";"0"
"6/12/2002 06:00";"41.25";"20.5";"902.589251398232";"3044.16731387874";"403.635671764945"
"6/12/2002 07:00";"147.75";"131.75";"1382.33057296364";"3055.46734120655";"405.133977755101"
"6/12/2002 08:00";"252";"293.5";"54.1340006735978";"0";"0"
"6/12/2002 09:00";"340";"271.25";"0";"0";"0"
"6/12/2002 10:00";"457";"70.5";"0";"0";"0"
"6/12/2002 11:00";"598.75";"6.25";"0";"0";"0"
"6/12/2002 12:00";"651";"7.5";"0";"0";"0"
"6/12/2002 13:00";"620.25";"53";"0";"0";"0"
"6/12/2002 14:00";"452";"207.75";"0";"0";"0"
"6/12/2002 15:00";"345";"263.75";"0";"0";"0"
"6/12/2002 16:00";"273";"216";"0";"0";"0"
"6/12/2002 17:00";"150.25";"152.75";"0";"0";"0"
"6/12/2002 18:00";"39";"46.5";"0";"0";"0"
"6/12/2002 19:00";"0";"0";"0";"3177.01178216301";"421.249935590627"
"6/12/2002 20:00";"0";"0";"395.826884361755";"3015.58241813957";"399.845510974043"
"6/12/2002 21:00";"0";"0";"0";"0";"0"
"6/12/2002 22:00";"0";"0";"0";"0";"0"
"6/12/2002 23:00";"0";"0";"0";"0";"0"
"7/12/2002 00:00";"0";"0";"0";"0";"0"
"7/12/2002 01:00";"0";"0";"0";"0";"0"
"7/12/2002 02:00";"0";"0";"0";"0";"0"
"7/12/2002 03:00";"0";"0";"0";"0";"0"
"7/12/2002 04:00";"0";"0";"0";"0";"0"
"7/12/2002 05:00";"0";"0";"0";"0";"0"
"7/12/2002 06:00";"42.25";"41.5";"870.649346325178";"3035.26217613316";"402.454911680008"
"7/12/2002 07:00";"151.5";"180.25";"1042.10198870958";"3044.29441314066";"403.652524253878"
"7/12/2002 08:00";"262.75";"241.75";"271.817572476414";"0";"0"
"7/12/2002 09:00";"353.5";"292.25";"0";"0";"0"
"7/12/2002 10:00";"443.75";"290.5";"0";"0";"0"
"7/12/2002 11:00";"440.5";"328.25";"0";"0";"0"
"7/12/2002 12:00";"468";"294.5";"0";"0";"0"
"7/12/2002 13:00";"468.25";"241.25";"0";"0";"0"
"7/12/2002 14:00";"457.5";"135.25";"0";"0";"0"
"7/12/2002 15:00";"372.25";"75";"0";"0";"0"
"7/12/2002 16:00";"267";"27.75";"0";"0";"0"
"7/12/2002 17:00";"135.25";"45.25";"0";"0";"0"
"7/12/2002 18:00";"34.5";"7.5";"0";"0";"0"
"7/12/2002 19:00";"0";"0";"0";"3218.44817178103";"426.74411617746"
"7/12/2002 20:00";"0";"0";"0";"3080.0858650439";"408.398224881614"
"7/12/2002 21:00";"0";"0";"0";"0";"0"
"7/12/2002 22:00";"0";"0";"0";"0";"0"
"7/12/2002 23:00";"0";"0";"0";"0";"0"
"8/12/2002 00:00";"0";"0";"0";"0";"0"
"8/12/2002 01:00";"0";"0";"0";"0";"0"
"8/12/2002 02:00";"0";"0";"0";"0";"0"
"8/12/2002 03:00";"0";"0";"0";"0";"0"
"8/12/2002 04:00";"0";"0";"0";"0";"0"
"8/12/2002 05:00";"0";"0";"0";"0";"0"
"8/12/2002 06:00";"35.75";"24.25";"826.58893805093";"3008.6538982585";"398.92683683817"
"8/12/2002 07:00";"141";"81";"896.996754518449";"3036.05201699219";"402.559639151547"
"8/12/2002 08:00";"272";"46.5";"0";"0";"0"
"8/12/2002 09:00";"359";"80.25";"0";"0";"0"
"8/12/2002 10:00";"482.75";"47.75";"0";"0";"0"
"8/12/2002 11:00";"635.25";"12.5";"0";"0";"0"
"8/12/2002 12:00";"721.25";"19.25";"0";"0";"0"
"8/12/2002 13:00";"702";"73";"0";"0";"0"
"8/12/2002 14:00";"480.75";"242";"0";"0";"0"
"8/12/2002 15:00";"329.75";"273";"0";"0";"0"
"8/12/2002 16:00";"248.5";"102";"0";"0";"0"
"8/12/2002 17:00";"138.25";"51.5";"0";"0";"0"
"8/12/2002 18:00";"34.5";"6";"0";"0";"0"
"8/12/2002 19:00";"0";"0";"0";"3072.48416436662";"407.390291597053"
"8/12/2002 20:00";"0";"0";"0";"3046.20578050215";"403.905958434524"
"8/12/2002 21:00";"0";"0";"0";"0";"0"
"8/12/2002 22:00";"0";"0";"0";"0";"0"
"8/12/2002 23:00";"0";"0";"0";"0";"0"
"9/12/2002 00:00";"0";"0";"0";"0";"0"
"9/12/2002 01:00";"0";"0";"0";"0";"0"
"9/12/2002 02:00";"0";"0";"0";"0";"0"
"9/12/2002 03:00";"0";"0";"0";"0";"0"
"9/12/2002 04:00";"0";"0";"0";"0";"0"
"9/12/2002 05:00";"0";"0";"0";"0";"0"
"9/12/2002 06:00";"35.5";"24";"831.60182717419";"2998.62917147297";"397.597626938341"
"9/12/2002 07:00";"140.25";"80.25";"903.101748367419";"3032.0538273287";"402.029506670553"
"9/12/2002 08:00";"271.75";"46.75";"0";"0";"0"
"9/12/2002 09:00";"358.25";"81";"0";"0";"0"
"9/12/2002 10:00";"445.75";"73.5";"0";"0";"0"
"9/12/2002 11:00";"470.25";"116.75";"0";"0";"0"
"9/12/2002 12:00";"489.5";"129";"0";"0";"0"
"9/12/2002 13:00";"483.75";"126.5";"0";"0";"0"
"9/12/2002 14:00";"459.5";"94.5";"0";"0";"0"
"9/12/2002 15:00";"353.25";"115.5";"0";"0";"0"
"9/12/2002 16:00";"267.75";"73";"0";"0";"0"
"9/12/2002 17:00";"140";"52.75";"0";"0";"0"
"9/12/2002 18:00";"35.25";"7.5";"0";"0";"0"
"9/12/2002 19:00";"0";"0";"0";"3025.25415854748";"401.127917305287"
"9/12/2002 20:00";"0";"0";"395.292039330696";"2982.83518741688";"395.503453160422"
"9/12/2002 21:00";"0";"0";"0";"0";"0"
"9/12/2002 22:00";"0";"0";"0";"0";"0"
"9/12/2002 23:00";"0";"0";"0";"0";"0"
"10/12/2002 00:00";"0";"0";"0";"0";"0"
"10/12/2002 01:00";"0";"0";"0";"0";"0"
"10/12/2002 02:00";"0";"0";"0";"0";"0"
"10/12/2002 03:00";"0";"0";"0";"0";"0"
"10/12/2002 04:00";"0";"0";"0";"0";"0"
"10/12/2002 05:00";"0";"0";"0";"0";"0"
"10/12/2002 06:00";"36.75";"24.25";"866.421522296046";"3016.57333826345";"399.976900174644"
"10/12/2002 07:00";"136.5";"102.75";"1417.89374096525";"3028.73844277671";"401.589909456333"
"10/12/2002 08:00";"273.75";"130.75";"0";"0";"0"
"10/12/2002 09:00";"391.75";"192";"0";"0";"0"
"10/12/2002 10:00";"449.5";"298.75";"0";"0";"0"
"10/12/2002 11:00";"471";"376.5";"0";"0";"0"
"10/12/2002 12:00";"463.5";"446";"0";"0";"0"
"10/12/2002 13:00";"430.5";"497.75";"0";"0";"0"
"10/12/2002 14:00";"340.75";"545.75";"0";"0";"0"
"10/12/2002 15:00";"225.75";"603.5";"0";"0";"0"
"10/12/2002 16:00";"144.75";"605";"0";"0";"0"
"10/12/2002 17:00";"81";"520.75";"0";"0";"0"
"10/12/2002 18:00";"33.75";"221.25";"0";"0";"0"
"10/12/2002 19:00";"0";"0";"0";"3208.4175800173";"425.414128621818"
"10/12/2002 20:00";"0";"0";"0";"3246.35691174306";"430.444623357643"
"10/12/2002 21:00";"0";"0";"0";"0";"0"
"10/12/2002 22:00";"0";"0";"0";"0";"0"
"10/12/2002 23:00";"0";"0";"0";"0";"0"
"11/12/2002 00:00";"0";"0";"0";"0";"0"
"11/12/2002 01:00";"0";"0";"0";"0";"0"
"11/12/2002 02:00";"0";"0";"0";"0";"0"
"11/12/2002 03:00";"0";"0";"0";"0";"0"
"11/12/2002 04:00";"0";"0";"0";"0";"0"
"11/12/2002 05:00";"0";"0";"0";"0";"0"
"11/12/2002 06:00";"59.75";"93.75";"0";"3165.46465301278";"419.718865596458"
"11/12/2002 07:00";"152";"430.25";"396.478933130708";"2985.98633410826";"395.921273562673"
"11/12/2002 08:00";"148";"676";"0";"0";"0"
"11/12/2002 09:00";"280.5";"525.75";"0";"0";"0"
"11/12/2002 10:00";"401";"417.25";"0";"0";"0"
"11/12/2002 11:00";"443";"447.75";"0";"0";"0"
"11/12/2002 12:00";"460.25";"468.75";"0";"0";"0"
"11/12/2002 13:00";"426.5";"488";"0";"0";"0"
"11/12/2002 14:00";"397";"416.25";"0";"0";"0"
"11/12/2002 15:00";"322.25";"364.5";"0";"0";"0"
"11/12/2002 16:00";"219.25";"334.75";"0";"0";"0"
"11/12/2002 17:00";"128.25";"258";"0";"0";"0"
"11/12/2002 18:00";"45";"69.75";"0";"0";"0"
"11/12/2002 19:00";"0";"0";"0";"3158.70248383491";"418.822248420966"
"11/12/2002 20:00";"0";"0";"0";"3240.54369211577";"429.67383037308"
"11/12/2002 21:00";"0";"0";"0";"0";"0"
"11/12/2002 22:00";"0";"0";"0";"0";"0"
"11/12/2002 23:00";"0";"0";"0";"0";"0"
"12/12/2002 00:00";"0";"0";"0";"0";"0"
"12/12/2002 01:00";"0";"0";"0";"0";"0"
"12/12/2002 02:00";"0";"0";"0";"0";"0"
"12/12/2002 03:00";"0";"0";"0";"0";"0"
"12/12/2002 04:00";"0";"0";"0";"0";"0"
"12/12/2002 05:00";"0";"0";"0";"0";"0"
"12/12/2002 06:00";"43.25";"65";"0";"3234.79256828341";"428.911270864311"
"12/12/2002 07:00";"149.25";"241.25";"0";"3165.21318430193";"419.685522573042"
"12/12/2002 08:00";"286.25";"174.25";"0";"0";"0"
"12/12/2002 09:00";"388.5";"134";"0";"0";"0"
"12/12/2002 10:00";"447.25";"114.75";"0";"0";"0"
"12/12/2002 11:00";"471.75";"125";"0";"0";"0"
"12/12/2002 12:00";"484.75";"110";"0";"0";"0"
"12/12/2002 13:00";"470.5";"99.5";"0";"0";"0"
"12/12/2002 14:00";"443.25";"107.5";"0";"0";"0"
"12/12/2002 15:00";"347.75";"155.75";"0";"0";"0"
"12/12/2002 16:00";"239.75";"203";"0";"0";"0"
"12/12/2002 17:00";"135.25";"201.5";"0";"0";"0"
"12/12/2002 18:00";"43.5";"46.5";"0";"0";"0"
"12/12/2002 19:00";"0";"0";"0";"3118.9816707499";"413.555541496046"
"12/12/2002 20:00";"0";"0";"0";"3148.57182297083";"417.478992390112"
"12/12/2002 21:00";"0";"0";"0";"0";"0"
"12/12/2002 22:00";"0";"0";"0";"0";"0"
"12/12/2002 23:00";"0";"0";"0";"0";"0"
"13/12/2002 00:00";"0";"0";"0";"0";"0"
"13/12/2002 01:00";"0";"0";"0";"0";"0"
"13/12/2002 02:00";"0";"0";"0";"0";"0"
"13/12/2002 03:00";"0";"0";"0";"0";"0"
"13/12/2002 04:00";"0";"0";"0";"0";"0"
"13/12/2002 05:00";"0";"0";"0";"0";"0"
"13/12/2002 06:00";"35";"24";"397.019477700238";"2971.31278862792";"393.975662242255"
"13/12/2002 07:00";"138";"80.25";"862.029848704523";"3005.0575008768";"398.449979253345"
"13/12/2002 08:00";"268";"48.25";"0";"0";"0"
"13/12/2002 09:00";"353.25";"85.5";"0";"0";"0"
"13/12/2002 10:00";"443";"70.5";"0";"0";"0"
"13/12/2002 11:00";"464.25";"101.5";"0";"0";"0"
"13/12/2002 12:00";"480.5";"100.5";"0";"0";"0"
"13/12/2002 13:00";"471.25";"91.25";"0";"0";"0"
"13/12/2002 14:00";"440.5";"67";"0";"0";"0"
"13/12/2002 15:00";"339.5";"90.75";"0";"0";"0"
"13/12/2002 16:00";"241";"98.75";"0";"0";"0"
"13/12/2002 17:00";"139";"106.5";"0";"0";"0"
"13/12/2002 18:00";"43.5";"38.25";"0";"0";"0"
"13/12/2002 19:00";"0";"0";"0";"3046.69290240572";"403.970547452311"
"13/12/2002 20:00";"0";"0";"397.861682577298";"2965.35950133805";"393.186297247927"
"13/12/2002 21:00";"0";"0";"0";"0";"0"
"13/12/2002 22:00";"0";"0";"0";"0";"0"
"13/12/2002 23:00";"0";"0";"0";"0";"0"
"14/12/2002 00:00";"0";"0";"0";"0";"0"
"14/12/2002 01:00";"0";"0";"0";"0";"0"
"14/12/2002 02:00";"0";"0";"0";"0";"0"
"14/12/2002 03:00";"0";"0";"0";"0";"0"
"14/12/2002 04:00";"0";"0";"0";"0";"0"
"14/12/2002 05:00";"0";"0";"0";"0";"0"
"14/12/2002 06:00";"39.25";"21.25";"865.651727511146";"2994.87231540156";"397.099493633646"
"14/12/2002 07:00";"146";"101.25";"1429.49046059652";"3006.17133514302";"398.597666024775"
"14/12/2002 08:00";"272.5";"158";"0";"0";"0"
"14/12/2002 09:00";"389.5";"206.75";"0";"0";"0"
"14/12/2002 10:00";"507.75";"214.25";"0";"0";"0"
"14/12/2002 11:00";"714";"13.25";"0";"0";"0"
"14/12/2002 12:00";"701.75";"10.5";"0";"0";"0"
"14/12/2002 13:00";"628";"39";"0";"0";"0"
"14/12/2002 14:00";"481.25";"152";"0";"0";"0"
"14/12/2002 15:00";"345.5";"230.25";"0";"0";"0"
"14/12/2002 16:00";"239.5";"229.5";"0";"0";"0"
"14/12/2002 17:00";"147.5";"116.75";"0";"0";"0"
"14/12/2002 18:00";"42";"26.25";"0";"0";"0"
"14/12/2002 19:00";"0";"0";"0";"3070.55646822451";"407.134692332278"
"14/12/2002 20:00";"0";"0";"0";"3029.20199018831";"401.651372658445"
"14/12/2002 21:00";"0";"0";"0";"0";"0"
"14/12/2002 22:00";"0";"0";"0";"0";"0"
"14/12/2002 23:00";"0";"0";"0";"0";"0"
"15/12/2002 00:00";"0";"0";"0";"0";"0"
"15/12/2002 01:00";"0";"0";"0";"0";"0"
"15/12/2002 02:00";"0";"0";"0";"0";"0"
"15/12/2002 03:00";"0";"0";"0";"0";"0"
"15/12/2002 04:00";"0";"0";"0";"0";"0"
"15/12/2002 05:00";"0";"0";"0";"0";"0"
"15/12/2002 06:00";"41.5";"30.75";"827.54395034962";"2956.28538366681";"391.983131585773"
"15/12/2002 07:00";"145.75";"143.25";"897.514491754292";"3003.85553687304";"398.290607084186"
"15/12/2002 08:00";"271";"214.25";"0";"0";"0"
"15/12/2002 09:00";"375";"284.5";"0";"0";"0"
