Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1175064,-,-,-,-11.59,-76.14,0,4598,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Direction,Wind Speed,Surface Albedo,Pressure,Dew Point
2000,7,12,18,30,543,424,152,11.9,20,1.5,0.15,612,-3.4000000000000004
2000,7,12,19,30,488,349,208,10.700000000000001,29,1.4000000000000001,0.15,612,-2.7
2000,7,12,20,30,279,237,83,9,46,1.4000000000000001,0.15,612,-1.9000000000000001
2000,7,12,21,30,180,132,153,6.7,61,1.7000000000000002,0.15,612,-1.2000000000000002
2000,7,12,22,30,34,29,54,4.6000000000000005,66,2.2,0.15,613,-0.6000000000000001
2000,7,12,23,30,0,0,0,3.8000000000000003,66,2.4000000000000004,0.15,613,0
2000,7,13,0,30,0,0,0,3.1,62,2.3000000000000003,0.15,613,0.30000000000000004
2000,7,13,1,30,0,0,0,2.9000000000000004,56,2.1,0.15,613,0.6000000000000001
2000,7,13,2,30,0,0,0,2.6,51,2,0.15,613,0.7000000000000001
2000,7,13,3,30,0,0,0,2.2,46,1.9000000000000001,0.15,613,0.6000000000000001
2000,7,13,4,30,0,0,0,1.8,44,2,0.15,613,0.5
2000,7,13,5,30,0,0,0,1.3,44,2,0.15,613,0.4
2000,7,13,6,30,0,0,0,1,49,2,0.15,613,0.2
2000,7,13,7,30,0,0,0,0.8,53,2.1,0.15,612,0.1
2000,7,13,8,30,0,0,0,0.8,54,2.2,0.15,612,0.1
2000,7,13,9,30,0,0,0,0.7000000000000001,53,2.3000000000000003,0.15,613,0.4
2000,7,13,10,30,0,0,0,0.7000000000000001,51,2.5,0.15,613,0.5
2000,7,13,11,30,0,0,0,2,47,3,0.15,613,0.4
2000,7,13,12,30,219,36,775,4.800000000000001,38,3.2,0.15,614,0.7000000000000001
2000,7,13,13,30,460,48,922,7.7,30,2.5,0.15,614,-0.30000000000000004
2000,7,13,14,30,196,186,16,10.100000000000001,29,1.8,0.15,614,-1.8
2000,7,13,15,30,652,393,345,11.8,29,1.3,0.15,613,-2.6
2000,7,13,16,30,568,452,141,12.8,15,0.9,0.15,613,-2.8000000000000003
2000,7,13,17,30,558,456,122,13.3,163,0.6000000000000001,0.15,612,-2.8000000000000003
2000,7,13,18,30,668,409,331,12.8,323,0.5,0.15,612,-2.8000000000000003
2000,7,13,19,30,630,318,465,11.600000000000001,341,0.4,0.15,611,-2.5
2000,7,13,20,30,440,191,486,9.700000000000001,198,0.5,0.15,612,-2.2
2000,7,13,21,30,227,116,356,7.2,46,0.8,0.15,612,-1.6
2000,7,13,22,30,40,30,112,4.9,59,1.4000000000000001,0.15,612,-0.9
2000,7,13,23,30,0,0,0,3.9000000000000004,61,1.8,0.15,613,-0.30000000000000004
2000,7,14,0,30,0,0,0,2.9000000000000004,63,2.3000000000000003,0.15,613,0
2000,7,14,1,30,0,0,0,2.6,63,2.3000000000000003,0.15,613,0.2
2000,7,14,2,30,0,0,0,2.3000000000000003,63,2.1,0.15,614,0.30000000000000004
2000,7,14,3,30,0,0,0,1.9000000000000001,65,1.8,0.15,614,0.30000000000000004
2000,7,14,4,30,0,0,0,1.5,67,1.6,0.15,613,0.2
2000,7,14,5,30,0,0,0,1.1,69,1.4000000000000001,0.15,613,-0.1
2000,7,14,6,30,0,0,0,0.6000000000000001,70,1.1,0.15,613,-0.30000000000000004
2000,7,14,7,30,0,0,0,0.2,68,1,0.15,613,-0.6000000000000001
2000,7,14,8,30,0,0,0,-0.4,60,1,0.15,612,-1
2000,7,14,9,30,0,0,0,-1,53,1,0.15,613,-1.2000000000000002
2000,7,14,10,30,0,0,0,-1.3,53,1.1,0.15,613,-1.6
2000,7,14,11,30,0,0,0,0.4,51,1.5,0.15,613,-2
2000,7,14,12,30,203,60,607,4.2,43,1.5,0.15,614,-2.2
2000,7,14,13,30,445,77,824,7.7,39,0.6000000000000001,0.15,614,-2.8000000000000003
2000,7,14,14,30,657,85,917,10.3,121,0.4,0.15,614,-3.4000000000000004
2000,7,14,15,30,816,83,975,12.200000000000001,203,0.9,0.15,613,-3.8000000000000003
2000,7,14,16,30,905,85,996,13.3,208,1.5,0.15,613,-4
2000,7,14,17,30,914,86,992,13.600000000000001,210,1.9000000000000001,0.15,612,-4.1000000000000005
2000,7,14,18,30,850,87,974,12.8,211,1.9000000000000001,0.15,612,-4
2000,7,14,19,30,716,85,936,11.200000000000001,209,1.6,0.15,612,-3.6
2000,7,14,20,30,521,77,864,9.1,194,1.1,0.15,612,-3
2000,7,14,21,30,286,66,701,6.9,143,0.9,0.15,612,-2.3000000000000003
2000,7,14,22,30,58,32,291,4.800000000000001,91,1.3,0.15,612,-1.7000000000000002
2000,7,14,23,30,0,0,0,3.9000000000000004,78,1.7000000000000002,0.15,613,-0.9
2000,7,15,0,30,0,0,0,2.9000000000000004,74,2.3000000000000003,0.15,613,-0.5
2000,7,15,1,30,0,0,0,2.6,70,2.3000000000000003,0.15,613,-0.4
2000,7,15,2,30,0,0,0,2.2,66,2.3000000000000003,0.15,613,-0.30000000000000004
2000,7,15,3,30,0,0,0,1.9000000000000001,64,2.1,0.15,613,-0.30000000000000004
2000,7,15,4,30,0,0,0,1.5,62,1.8,0.15,613,-0.4
2000,7,15,5,30,0,0,0,1.1,60,1.5,0.15,613,-0.4
2000,7,15,6,30,0,0,0,0.6000000000000001,59,1.2000000000000002,0.15,612,-0.6000000000000001
2000,7,15,7,30,0,0,0,0,61,1.1,0.15,612,-0.8
2000,7,15,8,30,0,0,0,-0.6000000000000001,64,1.1,0.15,612,-1.1
2000,7,15,9,30,0,0,0,-1.1,66,1.2000000000000002,0.15,612,-1.4000000000000001
2000,7,15,10,30,0,0,0,-1.4000000000000001,68,1.3,0.15,612,-1.6
2000,7,15,11,30,0,0,0,0.5,65,2,0.15,613,-1.7000000000000002
2000,7,15,12,30,218,39,753,4.4,56,2.7,0.15,613,-1.9000000000000001
2000,7,15,13,30,461,50,917,7.9,52,2.4000000000000004,0.15,614,-2.8000000000000003
2000,7,15,14,30,670,56,983,10.4,52,1.8,0.15,614,-3.6
2000,7,15,15,30,824,66,1008,12.200000000000001,48,1.5,0.15,613,-3.9000000000000004
2000,7,15,16,30,908,69,1018,13.200000000000001,42,1.3,0.15,613,-4
2000,7,15,17,30,921,70,1019,13.5,38,1.1,0.15,612,-3.8000000000000003
2000,7,15,18,30,817,302,657,12.8,37,1.1,0.15,612,-3.3000000000000003
2000,7,15,19,30,679,232,662,11.3,43,1.2000000000000002,0.15,611,-2.4000000000000004
2000,7,15,20,30,370,245,244,9.3,53,1.5,0.15,611,-1.6
2000,7,15,21,30,189,134,175,6.9,59,2.2,0.15,612,-0.9
2000,7,15,22,30,33,30,33,4.5,61,2.9000000000000004,0.15,612,-0.30000000000000004
2000,7,15,23,30,0,0,0,3.6,62,3.3000000000000003,0.15,612,0.2
2000,7,16,0,30,0,0,0,2.7,63,3.2,0.15,613,0.30000000000000004
2000,7,16,1,30,0,0,0,2.3000000000000003,63,3,0.15,613,0.30000000000000004
2000,7,16,2,30,0,0,0,1.9000000000000001,61,2.6,0.15,614,0.2
2000,7,16,3,30,0,0,0,1.5,60,2.2,0.15,614,0.1
2000,7,16,4,30,0,0,0,1.1,60,1.9000000000000001,0.15,613,-0.1
2000,7,16,5,30,0,0,0,0.6000000000000001,60,1.7000000000000002,0.15,613,-0.4
2000,7,16,6,30,0,0,0,-0.1,61,1.5,0.15,613,-0.8
2000,7,16,7,30,0,0,0,-0.7000000000000001,62,1.5,0.15,612,-1.3
2000,7,16,8,30,0,0,0,-1.4000000000000001,62,1.6,0.15,612,-1.7000000000000002
2000,7,16,9,30,0,0,0,-2,63,1.7000000000000002,0.15,612,-2.2
2000,7,16,10,30,0,0,0,-2.3000000000000003,62,1.8,0.15,613,-2.7
2000,7,16,11,30,0,0,0,-0.7000000000000001,59,2.7,0.15,613,-3.2
2000,7,16,12,30,220,37,768,3,51,3.6,0.15,613,-3.2
2000,7,16,13,30,465,48,928,6.800000000000001,43,3.1,0.15,613,-4.2
2000,7,16,14,30,676,55,993,9.9,33,2.1,0.15,613,-5.1000000000000005
2000,7,16,15,30,827,62,1015,12.100000000000001,23,1.6,0.15,613,-5.6000000000000005
2000,7,16,16,30,915,66,1027,13.200000000000001,15,1.4000000000000001,0.15,612,-5.800000000000001
2000,7,16,17,30,579,463,138,13.4,180,1.1,0.15,612,-5.5
2000,7,16,18,30,665,406,330,12.8,334,0.8,0.15,612,-4.9
2000,7,16,19,30,666,266,591,11.5,310,0.7000000000000001,0.15,611,-4.3
2000,7,16,20,30,335,251,163,9.8,325,0.5,0.15,611,-3.8000000000000003
2000,7,16,21,30,101,99,5,7.5,196,0.7000000000000001,0.15,612,-3.3000000000000003
2000,7,16,22,30,27,27,0,5,50,1.3,0.15,612,-2.5
2000,7,16,23,30,0,0,0,3.7,56,1.6,0.15,612,-1.4000000000000001
2000,7,17,0,30,0,0,0,2.7,58,2.2,0.15,613,-0.9
2000,7,17,1,30,0,0,0,2.1,56,2.3000000000000003,0.15,613,-0.5
2000,7,17,2,30,0,0,0,1.9000000000000001,54,2.1,0.15,613,-0.30000000000000004
2000,7,17,3,30,0,0,0,1.6,52,1.9000000000000001,0.15,613,-0.2
2000,7,17,4,30,0,0,0,1.4000000000000001,48,1.8,0.15,613,-0.2
2000,7,17,5,30,0,0,0,1,45,1.5,0.15,612,-0.30000000000000004
2000,7,17,6,30,0,0,0,0.6000000000000001,42,1.1,0.15,612,-0.4
2000,7,17,7,30,0,0,0,0.1,40,0.8,0.15,612,-0.6000000000000001
2000,7,17,8,30,0,0,0,-0.4,42,0.8,0.15,612,-0.8
2000,7,17,9,30,0,0,0,-0.8,45,0.9,0.15,612,-1
2000,7,17,10,30,0,0,0,-0.9,50,0.9,0.15,612,-1.2000000000000002
2000,7,17,11,30,0,0,0,0.8,54,1.2000000000000002,0.15,612,-1.5
2000,7,17,12,30,208,59,621,4.4,62,0.9,0.15,613,-1.8
2000,7,17,13,30,255,207,107,7.7,159,0.4,0.15,613,-3.3000000000000003
2000,7,17,14,30,666,83,932,10.100000000000001,249,0.8,0.15,613,-4.3
2000,7,17,15,30,829,75,999,11.8,248,1.3,0.15,613,-5.1000000000000005
2000,7,17,16,30,919,76,1018,12.9,247,1.6,0.15,612,-5.5
2000,7,17,17,30,933,76,1022,13.4,246,1.8,0.15,611,-5.800000000000001
2000,7,17,18,30,865,75,1003,13.200000000000001,245,1.9000000000000001,0.15,611,-6
2000,7,17,19,30,732,71,973,12.200000000000001,244,1.8,0.15,610,-6
2000,7,17,20,30,538,64,914,10.5,247,1.5,0.15,610,-6
2000,7,17,21,30,303,52,790,7.9,262,0.9,0.15,611,-5.4
2000,7,17,22,30,66,27,430,5.2,155,0.6000000000000001,0.15,611,-4.3
2000,7,17,23,30,0,0,0,3.9000000000000004,36,0.6000000000000001,0.15,612,-3
2000,7,18,0,30,0,0,0,2.9000000000000004,52,1.2000000000000002,0.15,612,-2
2000,7,18,1,30,0,0,0,2.5,50,1.3,0.15,612,-1.6
2000,7,18,2,30,0,0,0,2.2,49,1.4000000000000001,0.15,612,-1
2000,7,18,3,30,0,0,0,1.8,48,1.4000000000000001,0.15,612,-0.6000000000000001
2000,7,18,4,30,0,0,0,1.5,46,1.3,0.15,612,-0.4
2000,7,18,5,30,0,0,0,1.5,45,1.3,0.15,612,-0.30000000000000004
2000,7,18,6,30,0,0,0,1.2000000000000002,47,0.9,0.15,611,-0.30000000000000004
2000,7,18,7,30,0,0,0,0.8,54,0.7000000000000001,0.15,611,-0.30000000000000004
2000,7,18,8,30,0,0,0,0.4,62,0.5,0.15,611,-0.5
2000,7,18,9,30,0,0,0,0,75,0.4,0.15,611,-0.8
2000,7,18,10,30,0,0,0,-0.1,98,0.4,0.15,612,-1.1
2000,7,18,11,30,0,0,0,1.3,123,0.7000000000000001,0.15,612,-1.4000000000000001
2000,7,18,12,30,221,43,748,4.6000000000000005,161,1.2000000000000002,0.15,612,-2.2
2000,7,18,13,30,364,174,422,7.9,200,1.4000000000000001,0.15,612,-4.7
2000,7,18,14,30,513,285,364,10.3,225,1.6,0.15,612,-6.5
2000,7,18,15,30,840,65,1025,12.200000000000001,241,1.8,0.15,612,-7.7
2000,7,18,16,30,929,69,1037,13.3,248,2,0.15,612,-8.1
2000,7,18,17,30,936,72,1028,13.700000000000001,252,2.2,0.15,611,-7.9
2000,7,18,18,30,873,73,1013,13.200000000000001,255,2.5,0.15,611,-7.4
2000,7,18,19,30,733,73,971,11.9,257,2.6,0.15,611,-6.7
2000,7,18,20,30,511,116,762,9.9,258,2.3000000000000003,0.15,611,-5.800000000000001
2000,7,18,21,30,273,73,628,7.2,259,1.7000000000000002,0.15,611,-4.9
2000,7,18,22,30,52,29,241,4.800000000000001,265,0.8,0.15,612,-3.9000000000000004
2000,7,18,23,30,0,0,0,3.9000000000000004,271,0.4,0.15,612,-3.1
2000,7,19,0,30,0,0,0,3.2,32,0.30000000000000004,0.15,612,-2.7
2000,7,19,1,30,0,0,0,2.9000000000000004,62,0.5,0.15,613,-2.4000000000000004
2000,7,19,2,30,0,0,0,2.7,62,0.6000000000000001,0.15,613,-2.2
2000,7,19,3,30,0,0,0,2.5,56,0.7000000000000001,0.15,613,-2
2000,7,19,4,30,0,0,0,2.3000000000000003,53,0.7000000000000001,0.15,612,-1.9000000000000001
2000,7,19,5,30,0,0,0,2,56,0.6000000000000001,0.15,612,-1.8
2000,7,19,6,30,0,0,0,1.7000000000000002,65,0.5,0.15,612,-1.8
2000,7,19,7,30,0,0,0,1.4000000000000001,70,0.4,0.15,611,-1.8
2000,7,19,8,30,0,0,0,1.1,66,0.5,0.15,611,-1.9000000000000001
2000,7,19,9,30,0,0,0,0.8,56,0.8,0.15,612,-1.9000000000000001
2000,7,19,10,30,0,0,0,0.7000000000000001,49,1.2000000000000002,0.15,612,-1.7000000000000002
2000,7,19,11,30,0,0,0,1.8,43,1.7000000000000002,0.15,612,-1.3
2000,7,19,12,30,211,56,646,4.6000000000000005,28,1.8,0.15,613,-1.2000000000000002
2000,7,19,13,30,455,75,843,7.5,185,1.7000000000000002,0.15,613,-2.6
2000,7,19,14,30,664,85,920,9.9,343,1.5,0.15,613,-3.4000000000000004
2000,7,19,15,30,827,77,990,11.5,323,1.2000000000000002,0.15,612,-3.7
2000,7,19,16,30,912,82,999,12.3,307,1,0.15,612,-3.6
2000,7,19,17,30,920,87,989,12.100000000000001,298,0.8,0.15,611,-3
2000,7,19,18,30,852,92,960,10.9,291,0.8,0.15,611,-2.2
2000,7,19,19,30,717,91,918,9.200000000000001,284,0.7000000000000001,0.15,611,-1.6
2000,7,19,20,30,525,83,848,7.300000000000001,287,0.6000000000000001,0.15,611,-1.4000000000000001
2000,7,19,21,30,292,67,700,5.4,156,0.4,0.15,611,-1.4000000000000001
2000,7,19,22,30,62,32,315,3.8000000000000003,40,0.5,0.15,611,-1.2000000000000002
2000,7,19,23,30,0,0,0,3.1,59,0.6000000000000001,0.15,612,-0.9
2000,7,20,0,30,0,0,0,2.8000000000000003,90,0.6000000000000001,0.15,612,-0.8
2000,7,20,1,30,0,0,0,2.5,94,0.5,0.15,612,-0.7000000000000001
2000,7,20,2,30,0,0,0,2.2,76,0.30000000000000004,0.15,612,-0.4
2000,7,20,3,30,0,0,0,1.9000000000000001,58,0.4,0.15,612,-0.30000000000000004
2000,7,20,4,30,0,0,0,1.5,52,0.5,0.15,612,-0.30000000000000004
2000,7,20,5,30,0,0,0,1.2000000000000002,51,0.6000000000000001,0.15,612,-0.30000000000000004
2000,7,20,6,30,0,0,0,0.8,46,0.6000000000000001,0.15,611,-0.30000000000000004
2000,7,20,7,30,0,0,0,0.7000000000000001,46,0.6000000000000001,0.15,611,-0.4
2000,7,20,8,30,0,0,0,0.5,46,0.6000000000000001,0.15,611,-0.4
2000,7,20,9,30,0,0,0,0.30000000000000004,43,0.6000000000000001,0.15,611,-0.5
2000,7,20,10,30,0,0,0,0.2,44,0.7000000000000001,0.15,612,-0.6000000000000001
2000,7,20,11,30,0,0,0,1.5,40,1.2000000000000002,0.15,612,-0.7000000000000001
2000,7,20,12,30,213,47,690,4.2,24,1.8,0.15,612,-0.8
2000,7,20,13,30,457,59,879,6.9,9,2.1,0.15,612,-1
2000,7,20,14,30,669,64,961,9.3,170,1.8,0.15,612,-1.3
2000,7,20,15,30,826,75,990,11.200000000000001,312,1.4000000000000001,0.15,612,-1.8
2000,7,20,16,30,915,78,1005,12.3,269,1.6,0.15,611,-2.3000000000000003
2000,7,20,17,30,930,78,1009,12.8,244,2.1,0.15,611,-2.7
2000,7,20,18,30,867,77,996,12.5,233,2.6,0.15,610,-3.1
2000,7,20,19,30,738,72,974,11.600000000000001,226,2.7,0.15,609,-3.6
2000,7,20,20,30,545,62,923,10.100000000000001,219,2.5,0.15,609,-4.1000000000000005
2000,7,20,21,30,313,48,822,7.6000000000000005,212,1.8,0.15,610,-4.4
2000,7,20,22,30,45,32,130,4.5,169,0.9,0.15,610,-3.8000000000000003
2000,7,20,23,30,0,0,0,3.1,132,0.4,0.15,610,-3.3000000000000003
2000,7,21,0,30,0,0,0,1.8,114,0.7000000000000001,0.15,611,-3.1
2000,7,21,1,30,0,0,0,1.2000000000000002,118,0.7000000000000001,0.15,611,-2.8000000000000003
2000,7,21,2,30,0,0,0,0.8,121,0.7000000000000001,0.15,611,-2.3000000000000003
2000,7,21,3,30,0,0,0,0.7000000000000001,116,0.8,0.15,611,-1.9000000000000001
2000,7,21,4,30,0,0,0,0.7000000000000001,110,0.9,0.15,611,-1.6
2000,7,21,5,30,0,0,0,0.7000000000000001,110,1,0.15,611,-1.5
2000,7,21,6,30,0,0,0,0.5,120,0.9,0.15,610,-1.5
2000,7,21,7,30,0,0,0,0.2,135,0.9,0.15,610,-1.7000000000000002
2000,7,21,8,30,0,0,0,-0.30000000000000004,143,0.8,0.15,610,-2.1
2000,7,21,9,30,0,0,0,-0.8,140,0.5,0.15,610,-2.5
2000,7,21,10,30,0,0,0,-0.9,136,0.5,0.15,610,-2.9000000000000004
2000,7,21,11,30,0,0,0,0.6000000000000001,148,0.6000000000000001,0.15,611,-3.2
2000,7,21,12,30,231,37,802,4,191,1.3,0.15,611,-4.7
2000,7,21,13,30,480,47,953,7.6000000000000005,233,2.1,0.15,611,-7.5
2000,7,21,14,30,695,53,1017,10.3,248,2.7,0.15,611,-8.700000000000001
2000,7,21,15,30,854,58,1046,12.200000000000001,251,3.2,0.15,611,-9.4
2000,7,21,16,30,944,61,1058,13.3,252,3.7,0.15,611,-9.4
2000,7,21,17,30,958,63,1058,13.5,253,3.9000000000000004,0.15,610,-9
2000,7,21,18,30,888,63,1038,13.100000000000001,254,4,0.15,610,-8.5
2000,7,21,19,30,754,60,1012,11.9,254,3.8000000000000003,0.15,609,-8.1
2000,7,21,20,30,558,55,959,10.100000000000001,254,3.2,0.15,609,-7.7
2000,7,21,21,30,319,44,852,7.4,251,2.2,0.15,610,-7.2
2000,7,21,22,30,75,24,541,4.3,272,0.9,0.15,610,-5.800000000000001
2000,7,21,23,30,0,0,0,2.9000000000000004,295,0.30000000000000004,0.15,610,-5.2
2000,7,22,0,30,0,0,0,1.8,45,0.6000000000000001,0.15,611,-5.2
2000,7,22,1,30,0,0,0,1.2000000000000002,52,0.6000000000000001,0.15,611,-5.1000000000000005
2000,7,22,2,30,0,0,0,0.8,78,0.5,0.15,611,-4.5
2000,7,22,3,30,0,0,0,0.2,131,0.5,0.15,611,-4.1000000000000005
2000,7,22,4,30,0,0,0,-0.5,169,0.8,0.15,611,-4.4
2000,7,22,5,30,0,0,0,-1.2000000000000002,181,0.9,0.15,611,-5.1000000000000005
2000,7,22,6,30,0,0,0,-1.8,187,1,0.15,611,-6.300000000000001
2000,7,22,7,30,0,0,0,-2.2,185,1,0.15,611,-7.800000000000001
2000,7,22,8,30,0,0,0,-2.5,171,0.9,0.15,611,-9.5
2000,7,22,9,30,0,0,0,-2.7,150,0.9,0.15,611,-11.3
2000,7,22,10,30,0,0,0,-2.6,131,0.8,0.15,612,-12.8
2000,7,22,11,30,0,0,0,-0.5,123,1,0.15,612,-13.8
2000,7,22,12,30,241,33,858,3.6,141,1.5,0.15,613,-13.9
2000,7,22,13,30,494,42,993,7.4,177,1.7000000000000002,0.15,613,-14.200000000000001
2000,7,22,14,30,712,48,1050,10.4,206,1.9000000000000001,0.15,613,-15.8
2000,7,22,15,30,874,56,1073,12.700000000000001,220,2.2,0.15,612,-17.2
2000,7,22,16,30,966,61,1083,14.100000000000001,224,2.6,0.15,612,-17.6
2000,7,22,17,30,969,63,1070,14.700000000000001,223,2.9000000000000004,0.15,611,-17.1
2000,7,22,18,30,906,63,1058,14.5,221,3,0.15,610,-16.3
2000,7,22,19,30,769,60,1032,13.4,217,2.7,0.15,610,-15.100000000000001
2000,7,22,20,30,570,56,979,11.600000000000001,208,2.1,0.15,610,-13.700000000000001
2000,7,22,21,30,323,46,856,8.6,186,1.1,0.15,611,-11.9
2000,7,22,22,30,75,26,512,5.1000000000000005,130,0.6000000000000001,0.15,611,-9
2000,7,22,23,30,0,0,0,3.6,91,0.6000000000000001,0.15,612,-6.6000000000000005
2000,7,23,0,30,0,0,0,2.7,83,1.7000000000000002,0.15,612,-4.7
2000,7,23,1,30,0,0,0,2.5,82,2,0.15,613,-3.2
2000,7,23,2,30,0,0,0,2.2,77,2,0.15,613,-2.4000000000000004
2000,7,23,3,30,0,0,0,1.7000000000000002,71,1.9000000000000001,0.15,613,-1.7000000000000002
2000,7,23,4,30,0,0,0,1.3,66,1.7000000000000002,0.15,612,-1.2000000000000002
2000,7,23,5,30,0,0,0,1.1,64,1.6,0.15,612,-0.8
2000,7,23,6,30,0,0,0,0.9,64,1.5,0.15,612,-0.6000000000000001
2000,7,23,7,30,0,0,0,0.5,64,1.4000000000000001,0.15,611,-0.5
2000,7,23,8,30,0,0,0,0.1,66,1.4000000000000001,0.15,611,-0.5
2000,7,23,9,30,0,0,0,-0.4,68,1.6,0.15,612,-0.5
2000,7,23,10,30,0,0,0,-0.8,66,1.8,0.15,612,-0.8
2000,7,23,11,30,0,0,0,0.9,60,2.6,0.15,612,-0.9
2000,7,23,12,30,217,57,661,4.6000000000000005,52,3.4000000000000004,0.15,613,-0.6000000000000001
2000,7,23,13,30,198,182,35,7.800000000000001,46,3.4000000000000004,0.15,613,-2.2
2000,7,23,14,30,333,296,58,10,42,3,0.15,613,-3.8000000000000003
2000,7,23,15,30,537,415,161,11.600000000000001,38,2.5,0.15,612,-3.9000000000000004
2000,7,23,16,30,926,80,1010,12.700000000000001,32,2.1,0.15,612,-3.9000000000000004
2000,7,23,17,30,917,317,706,13,27,1.7000000000000002,0.15,611,-3.9000000000000004
2000,7,23,18,30,340,319,27,12.5,21,1.4000000000000001,0.15,611,-3.5
2000,7,23,19,30,344,313,45,11.200000000000001,19,1.2000000000000002,0.15,611,-3
2000,7,23,20,30,379,253,239,9.1,29,1.2000000000000002,0.15,611,-2.5
2000,7,23,21,30,11,11,0,6.6000000000000005,43,1.5,0.15,611,-2
2000,7,23,22,30,4,4,0,4.4,53,2,0.15,612,-1.3
2000,7,23,23,30,0,0,0,3.5,56,2.2,0.15,612,-0.7000000000000001
2000,7,24,0,30,0,0,0,3,53,2.1,0.15,612,-0.2
2000,7,24,1,30,0,0,0,2.7,47,2,0.15,613,0
2000,7,24,2,30,0,0,0,2.4000000000000004,41,1.9000000000000001,0.15,613,0.1
2000,7,24,3,30,0,0,0,2,40,1.6,0.15,613,0.30000000000000004
2000,7,24,4,30,0,0,0,1.4000000000000001,43,1.5,0.15,612,0.30000000000000004
2000,7,24,5,30,0,0,0,0.9,47,1.4000000000000001,0.15,612,0.2
2000,7,24,6,30,0,0,0,0.30000000000000004,53,1.2000000000000002,0.15,612,0
2000,7,24,7,30,0,0,0,-0.30000000000000004,60,1.2000000000000002,0.15,612,-0.30000000000000004
2000,7,24,8,30,0,0,0,-0.8,63,1.4000000000000001,0.15,612,-0.8
2000,7,24,9,30,0,0,0,-1.2000000000000002,61,1.6,0.15,612,-1.2000000000000002
2000,7,24,10,30,0,0,0,-1.1,59,1.9000000000000001,0.15,612,-1.5
2000,7,24,11,30,0,0,0,0.7000000000000001,55,2.7,0.15,612,-1.6
2000,7,24,12,30,131,98,134,3.9000000000000004,46,3.5,0.15,613,-1.2000000000000002
2000,7,24,13,30,147,142,12,7,36,3.2,0.15,613,-1.1
2000,7,24,14,30,243,229,22,9.600000000000001,30,2.6,0.15,613,-1.9000000000000001
2000,7,24,15,30,364,337,36,11.3,26,2,0.15,612,-2.6
2000,7,24,16,30,491,433,68,12.5,24,1.4000000000000001,0.15,612,-3.1
2000,7,24,17,30,399,372,32,12.8,20,1,0.15,611,-3.3000000000000003
2000,7,24,18,30,644,424,275,12.4,185,0.7000000000000001,0.15,611,-3.2
2000,7,24,19,30,541,353,272,11.3,308,0.4,0.15,610,-3
2000,7,24,20,30,358,258,189,9.600000000000001,235,0.4,0.15,611,-2.9000000000000004
2000,7,24,21,30,177,140,112,7.300000000000001,181,0.5,0.15,611,-2.7
2000,7,24,22,30,44,34,102,4.800000000000001,127,0.8,0.15,612,-2.3000000000000003
2000,7,24,23,30,0,0,0,3.7,98,1,0.15,612,-1.8
2000,7,25,0,30,0,0,0,2.8000000000000003,109,1.6,0.14,612,-1.7000000000000002
2000,7,25,1,30,0,0,0,2.5,103,1.7000000000000002,0.14,613,-1.6
2000,7,25,2,30,0,0,0,2.2,92,1.8,0.14,613,-1.3
2000,7,25,3,30,0,0,0,2,82,1.9000000000000001,0.14,612,-1
2000,7,25,4,30,0,0,0,1.8,75,2,0.14,612,-0.8
2000,7,25,5,30,0,0,0,1.4000000000000001,73,2,0.14,612,-0.7000000000000001
2000,7,25,6,30,0,0,0,0.9,71,1.9000000000000001,0.14,612,-0.6000000000000001
2000,7,25,7,30,0,0,0,0.30000000000000004,70,1.7000000000000002,0.14,611,-0.7000000000000001
2000,7,25,8,30,0,0,0,-0.2,69,1.8,0.14,611,-0.9
2000,7,25,9,30,0,0,0,-0.7000000000000001,67,1.9000000000000001,0.14,612,-1.1
2000,7,25,10,30,0,0,0,-0.9,66,2,0.14,612,-1.4000000000000001
2000,7,25,11,30,0,0,0,0.9,62,2.9000000000000004,0.14,612,-1.6
2000,7,25,12,30,223,42,737,4.3,58,3.9000000000000004,0.14,613,-1.4000000000000001
2000,7,25,13,30,469,55,903,7.4,58,4,0.14,613,-1.7000000000000002
2000,7,25,14,30,682,61,975,9.700000000000001,56,3.7,0.14,613,-2.2
2000,7,25,15,30,839,71,1000,11.3,54,3.6,0.14,612,-2.6
2000,7,25,16,30,925,72,1013,12.3,53,3.4000000000000004,0.14,612,-2.7
2000,7,25,17,30,289,271,21,12.5,52,3.3000000000000003,0.14,612,-2.6
2000,7,25,18,30,635,444,238,12.100000000000001,52,3.3000000000000003,0.14,611,-2.4000000000000004
2000,7,25,19,30,318,294,34,11,53,3.4000000000000004,0.14,611,-2
2000,7,25,20,30,364,259,199,9.200000000000001,56,3.7,0.14,611,-1.6
2000,7,25,21,30,172,140,100,7,58,4,0.14,611,-1.2000000000000002
2000,7,25,22,30,38,34,35,4.7,61,4,0.14,612,-0.5
2000,7,25,23,30,0,0,0,3.6,62,3.9000000000000004,0.14,612,-0.1
2000,7,26,0,30,0,0,0,2.5,65,3.7,0.14,612,0
2000,7,26,1,30,0,0,0,2,65,3.5,0.14,613,0.1
